name,location,city,district,address,latitude,longitude,telephone
伸適開發股份有限公司,1F大廳,台北市,中山區,林森北路477號,25.060901,121.525944,02-77431300
台北市河濱自行車租借站木柵站,台北市河濱自行車租借站木柵站,台北市,文山區,新光路2段，動物園前方道南河濱公園廣場上。,24.999429,121.580152,0977320538
台北市河濱自行車租借站華中站,台北市河濱自行車租借站華中站,台北市,萬華區,萬大路底，華中一疏散門內，華中橋下方。,25.015890,121.495560,0977320538
臺北市中正區健康服務中心,側門入口電梯旁,台北市,中正區,牯嶺街24號,25.030429,121.516012,02-23215158#6563
台北市河濱自行車租借站大佳站,大佳租車站貨櫃內,台北市,松山區,大佳河濱公園八號水門旁,25.073899,121.535311,0977320538
臺北市立松山高級商業家事職業學校,傳達室,台北市,信義區,松山路655號,25.034963,121.580112,27261118*342
台北市河濱自行車租借站大稻埕站,大稻埕租車站貨櫃內,台北市,大同區,民生西路底，大稻埕疏散門進入，大稻埕碼頭旁。,25.056367,121.507598,0977320538
台北市河濱自行車租借站美堤站,台北市河濱自行車租借站美堤站,台北市,中山區,美堤疏散門(敬業三路底)進入後左轉，土坡曲道賽場旁。,25.075376,121.558549,0977320538
台北市河濱自行車租借站彩虹站,彩虹租車站內,台北市,松山區,開車經越堤坡道(新湖2路與堤頂大道交會口臨河側附近)轉入河濱公園於麥帥一橋右岸下、步行由彩虹橋或行善路前往麥帥一橋右岸),25.052849,121.573795,0977320538
國立政治大學附設實驗國民小學,健康中心,台北市,文山區,指南路三段12號,24.984837,121.579960,02-29393610分機623
台灣高速鐵路公司,1號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,2號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,7號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,23號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,24號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,16號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,26號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,29號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,31號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,19號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
台灣高速鐵路公司,25號車列車長室(6.7車間),台北市,南港區,經貿二路66號,25.057297,121.616470,07-960-1000
青年公園游泳池,入口內左側,台北市,萬華區,水源路199號,25.022041,121.506907,2550-9828
祥禾園股份有限公司,一樓大廳,台北市,松山區,八德路四段656號,25.049853,121.575441,27489966
臺北市奎山實驗高級中等學校,健康中心,台北市,北投區,明德路200號,25.112701,121.522085,0977075544
Force Fitness 古亭,門口旁,台北市,中正區,南昌路二段192號2樓之1,25.024285,121.523986,0916095072
台北之家（光點台北）,1F入口處,台北市,中山區,中山北路二段18號,25.053279,121.522161,02-25117786分機650
桃園捷運A1台北車站,B2穿堂層詢問處附近,台北市,中正區,鄭州路8號,25.048674,121.514239,(03)283-8888分機71165
社子公園圖書閱覽室,社子公園圖書讀書閱覽室,台北市,士林區,永平街20巷37弄對面,25.090899,121.506612,02-28832130轉106
台北市文山區景美國小,健康中心,台北市,文山區,景文街108號,24.989527,121.540781,0928120420
臺北市大同運動中心,1樓大廳,台北市,大同區,大龍街51號,25.065284,121.516433,02-2592-0055ext.101
誠品書店台大店,誠品書店台大店1F緊急逃生出口處,台北市,大安區,新生南路3段98號,25.016996,121.533065,02-23626132
誠品生活股份有限公司 士林分公司,誠品書店士林店櫃台旁,台北市,士林區,文林路338-340-1號1樓,25.092874,121.525875,02-88611827
臺北捷運關渡站R25,二月台中間,台北市,北投區,大度路3段296巷51號,25.125651,121.467120,02-21812345
臺北捷運復興崗站R23,復興崗站_大廳,台北市,北投區,中央北路3段53巷10號,25.137474,121.485444,25505600轉4338
臺北捷運龍山寺站BL10,捷運龍山寺站B1層,台北市,萬華區,西園路1段153號,25.035338,121.499814,02-22724979
臺北捷運西門站BL11,捷運西門站B1層,台北市,中正區,寶慶路32之1號,25.042050,121.508178,02-22724979
臺北捷運台電大樓站G08,地下1樓大廳層詢問處附近,台北市,中正區,羅斯福3段126之5號,25.020785,121.528176,0910690176
臺北捷運忠孝新生站O07,臺北捷運忠孝新生站O07,台北市,大安區,新生南路1段67號,25.042303,121.532816,(02)25505600轉7920
臺北捷運松江南京站O12,車站南側大廳,台北市,中山區,松江路126號,25.052042,121.533028,25505600#3636
臺北捷運中山國小站O10,臺北捷運中山國小站O10,台北市,中山區,民權東路一段71號,25.062646,121.526417,(02)25505600轉7920
臺北捷運民權西路站O11,臺北捷運民權西路站O11,台北市,大同區,民權西路72號,25.062724,121.519531,(02)25505600轉7920
臺北捷運台北101/世貿站R03,車站大廳詢問處旁,台北市,信義區,信義路5段20號,25.032981,121.562503,02-21812345
臺北捷運大安站R05,信義線車站大廳詢問處旁,台北市,大安區,信義路3段180號,25.033259,121.543557,02-21812345
臺北捷運善導寺站BL13,西側大廳,台北市,中正區,忠孝東路1段58號B1,25.044746,121.523133,02-2550-5600#6108
臺北捷運小南門站G11,地下1樓大廳層詢問處附近,台北市,中正區,愛國西路22號,25.035569,121.510817,0910690176
臺北捷運西湖站BR16,主詢問處附近,台北市,內湖區,內湖路1段256號,25.082159,121.567170,(02)87975345
臺北捷運萬隆站G06,地下1樓大廳層詢問處附近,台北市,文山區,羅斯路5段214號B1,25.001811,121.538937,0910690176
南港公園,南港公園駐警室內,台北市,南港區,東新街170之1號,25.045919,121.591476,2700-3830
誠品生活股份有限公司204號辦公室,大會議室1門口,台北市,信義區,松德路204號B1,25.034413,121.574268,02-66385168#704
臺北市政府社會局委託財團法人台北市自閉兒社會福利基金會經營管理臺北市慈祐發展中心,3樓辦公室,台北市,松山區,八德路四段688號3、4樓,25.049847,121.576850,02-2742-1213
Curves女性專用30分鐘健身中心萬華青年公園店,環狀運動圈內,台北市,萬華區,青年路30巷2-3號1樓,25.025995,121.504789,0905-789-311
國立國父紀念館,1樓西側門內右側,台北市,信義區,仁愛路4段505號,25.028702,121.576957,27588008-563
台灣高速鐵路(股)公司-南港車站,台灣高速鐵路(股)公司-南港車站,台北市,南港區,南港路一段313號,25.053189,121.607064,03-2623000ext29119
台灣高速鐵路(股)公司-南港車站,台灣高速鐵路(股)公司-南港車站,台北市,南港區,南港路一段313號,25.053189,121.607064,03-2623000ext29119
台灣高速鐵路(股)公司-南港車站,台灣高速鐵路(股)公司-南港車站,台北市,南港區,南港路一段313號,25.053189,121.607064,03-2623000ext29119
松山奉天宮,1樓大殿東側樓梯旁,台北市,信義區,福德街221巷12號,25.028702,121.576957,02-27279765
臺北捷運南京復興站G18,B2大廳層,台北市,中山區,南京東路3段172號,25.052270,121.543883,25505600#3636
臺北捷運松山站G22,B2大廳層主詢問處旁,台北市,松山區,八德路4段742號,25.050042,121.577631,25505600#3636
臺北捷運松江南京站G17,B1大廳層,台北市,中山區,南京東路2段108號B1,25.052035,121.533039,25505600#3636
臺北捷運台北小巨蛋站G19,B1大廳層主詢問處旁,台北市,松山區,南京東路4段10-1號,25.051687,121.551833,25505600#3636
臺北捷運南京三民站G21,B1大廳層主詢問處旁,台北市,松山區,南京東路5段237號,25.051449,121.563804,25505600#3636
台北市內湖區西湖國小,大門口川堂,台北市,內湖區,環山路一段25號,25.083830,121.565699,02-27971267*146
財團法人國家實驗研究院國家實驗動物中心-台北中心,國家實驗動物中心前棟1樓大廳,台北市,南港區,研究院路2段128號,25.044130,121.613116,02-27895881
前山公園女公共浴室,管理室內,台北市,北投區,紗帽路108-1號,25.149135,121.548604,02-28616361
臺北市內湖區新湖國民小學,學務處門口前,台北市,內湖區,民權東路6段138號,25.068804,121.588746,27963721#115
台北市國語實驗國民小學,健康中心走廊,台北市,中正區,南海路58號,25.042141,121.519872,23033555
前山公園男公共浴室,管理室內,台北市,北投區,建國街7-1號,25.150242,121.548548,02-28616361
大地清旅旅店,四樓大廳,台北市,中山區,長安東路2段246號4樓,25.048161,121.543218,02-27110102
國立臺灣藝術教育館-南海書院,南海書院1樓大門,台北市,中正區,南海路43號,25.032293,121.512074,02-23110574-155
國立臺灣藝術教育館-南海劇場,南海劇場1樓前廳,台北市,中正區,南海路47號,25.031741,121.511894,02-23110574-155
臺北市立大學博愛校區,勤樸樓一樓健康促進中心門外,台北市,中正區,愛國西路1號,25.037044,121.513330,(02)2311-3040#4174
保證責任臺北市台北地下街場地利用合作社,Y15出入口廁所,台北市,中正區,市民大道1段100號B1,25.049321,121.514416,02-25594566分機508
台糖台北會館,台北會館,台北市,中正區,光復里中華路一段39號,25.045420,121.509521,0223885522#5101
太平洋崇光百貨股份有限公司敦化分公司,SOGO敦化館4樓貴賓廳旁,台北市,大安區,敦化南路1段246號,25.040067,121.548416,0227765555#1508
東吳大學〈城中校區〉,第六大樓門口,台北市,中正區,貴陽街1段56號,25.037856,121.509663,02-28819471-7523
禮客時尚館 公館店,特賣區正對面走道上,台北市,中正區,思源街16號1F,25.014415,121.531095,02-23625556
國家文官學院,教學大樓1樓服務中心前,台北市,南港區,忠孝東路7段576號,25.052606,121.613690,02-26531667
國家圖書館,入口左側,台北市,中正區,中山南路20號,25.037241,121.516883,(02)23619132#850
誠品敦南店,誠品敦南店1樓,台北市,大安區,敦化南路1段245號,25.039207,121.549644,27755977*527
臺北捷運忠義站R24,一月台中間,台北市,北投區,中央北路4段301號,25.130969,121.473410,25505600轉4338
臺北捷運中山國中站BR12,捷運中山國中站3樓大廳,台北市,中山區,復興北路376號,25.060809,121.544151,(02)27828660#3039
臺北捷運大安站BR09,捷運文湖線大安站1樓大廳,台北市,大安區,信義路4段2號,25.033246,121.543572,(02)27828660#3039
臺北捷運科技大樓站BR08,捷運科技大樓站3樓大廳,台北市,大安區,復興南路2段235號,25.026154,121.543422,(02)27828660#3039
臺北捷運辛亥站BR05,捷運辛亥站1樓大廳,台北市,文山區,辛亥路4段128號,25.005475,121.557107,(02)27828660#3039
臺北捷運古亭站G09,地下1樓大廳層詢問處附近,台北市,中正區,羅斯福路2段164-1號,25.026377,121.522814,0910690176
台北喜來登大飯店,17樓俱樂部內,台北市,中正區,忠孝東路1段12號,25.044786,121.522318,02-66331680
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
和泰汽車股份有限公司,4樓管理部入口,台北市,中山區,松江路121號8樓,25.052645,121.533304,(02)2506-2121#1293
北都汽車股份有限公司-內湖所廠,營業櫃檯後方,台北市,內湖區,內湖路一段91巷34號,25.085628,121.562270,0938991062
國都汽車天母營業所,營業所展示間,台北市,士林區,忠誠路1段22號,25.104391,121.525951,2833-5215
臺北市立桃源國小,教務處,台北市,北投區,中央北路三段40巷45號,25.139607,121.484481,02-28941208-106
華山1914文化創意產業園區,紅磚區哨亭,台北市,中正區,八德路一段一號,25.044130,121.529399,02-23581914#582
台北市立新民國民中學,健康中心門口,台北市,北投區,新民路10號,25.138039,121.507974,28979001#331
士林市場自治會,士林市場服務台內,台北市,士林區,基河路101號,25.087887,121.524110,28837901
台北世貿中心展覽大樓,展覽大樓5樓D區21室前,台北市,信義區,信義路5段5號,25.033259,121.562324,02-27251361
國立臺灣師範大學公館校區,公館校區體育運動大樓一樓,台北市,文山區,汀州路4段88號,25.008700,121.535332,02-77343107
臺灣集中保管結算所股份有限公司(南港),台北市南港區三重路19 之6 號C 棟5. 樓,台北市,南港區,三重路19 之6 號C 棟5. 樓,25.056034,121.613791,02-2655-3788#629
台北市文山區明興社區生態館,台北市文山區明興社區生態館,台北市,文山區,秀明路一段19巷1號,24.989580,121.563719,0966-100368
財團法人台北市中山基督長老教會,大教堂內,台北市,中山區,林森北路62號,25.049055,121.524417,02-2551-8480#117
社團法人中華民國軍人之友社台北國軍英雄館,一樓大廳服務櫃檯旁,台北市,中正區,台北市長沙街1段20號,25.040286,121.508698,02-23715434
玉山銀行商業股份有限公司-登峰大樓A棟,辦公大樓門口左側,台北市,中山區,撫順街四十一巷十三號,25.064270,121.519508,02-21751313#8709
南方桃花源社區管理委員會,南方桃花源社區管理委員會26弄口,台北市,文山區,木柵路二段109巷27弄2號,24.990486,121.563053,0963-391503
